keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
quirky comedy,577,1662,1576,1391,1293,-116.09999999999991
cartoon donkey,577,1662,1576,1391,1293,-116.09999999999991
desperate,304,61,237,599,616,-116.19999999999999
older man younger woman relationship,740,653,1062,1209,1043,-116.2
tragic villain,575,1662,1576,1391,1293,-116.49999999999986
shopping mall,784,1242,1576,1391,1293,-116.70000000000002
missing child,1012,781,1576,1391,1293,-117.1999999999999
teacher,184,113,214,860,405,-118.9
tears,561,1662,1576,1391,1293,-119.29999999999986
baseball,533,1659,926,1391,1264,-119.39999999999995
sarcastic,478,225,391,1391,493,-119.6
scarecrow,557,1662,1576,1391,1293,-120.09999999999994
fetish,556,1662,1576,1391,1293,-120.29999999999995
repression,555,1662,1576,1391,1293,-120.49999999999997
submachine gun,554,1662,1576,1391,1293,-120.69999999999987
crush,894,979,1576,1391,1293,-120.99999999999993
sadist,1049,669,603,1391,1293,-120.99999999999997
marriage proposal,955,856,1576,1391,1293,-121.09999999999987
surveillance camera,552,1662,1576,1391,1293,-121.10000000000001
hospital,227,42,665,76,820,-122.0
enchantment,577,1600,1576,1391,1293,-122.29999999999998
united nations,545,1662,1455,1391,1293,-122.49999999999986
wizard,94,234,229,582,533,-122.6
bodyguard,497,1333,1576,1282,1136,-122.69999999999992
stewardess,543,1662,1576,1391,1293,-122.90000000000006
patriotism,689,772,1576,794,1293,-122.99999999999993
boston,669,180,314,795,977,-123.09999999999992
conspiracy,310,62,151,95,909,-123.09999999999997
violence against women,541,1662,1576,1391,1293,-123.29999999999993
aids,568,670,1576,455,1293,-123.49999999999994
time machine,1099,539,930,1391,1293,-123.99999999999989
prophecy,294,695,659,1391,568,-124.39999999999998
debt,841,1049,1576,1391,1293,-124.59999999999998
militia,532,1662,1576,1391,1293,-125.0999999999999
buddy,701,358,631,426,1293,-125.19999999999992
cruel,692,314,172,366,1293,-125.39999999999992
panic,816,1090,970,1391,1293,-125.49999999999989
memory loss,140,1209,485,1391,678,-125.79999999999998
science fiction,482,1662,1576,1391,1250,-126.49999999999993
kingdom,322,613,749,843,840,-126.59999999999995
love affair,1235,238,608,1391,1293,-126.89999999999995
north carolina,651,1406,1576,1391,1293,-126.90000000000005
mexico city,553,1601,1576,1391,1293,-126.99999999999987
safe,521,1662,1576,1391,1293,-127.29999999999991
homicide,159,971,1576,1391,586,-127.40000000000002
child kidnapping,504,544,1576,1391,720,-127.89999999999992
war crimes,717,622,825,1391,973,-128.09999999999994
bite,516,1662,1314,1391,1293,-128.30000000000007
taxi,847,999,1576,1391,1293,-128.3999999999999
house,818,1052,1576,1391,1293,-128.9
record producer,707,1272,1576,1391,1293,-129.09999999999988
hawaii,511,1662,851,1391,1293,-129.2999999999999
divorcee,832,1017,656,1391,1293,-129.59999999999997
frustrated,483,224,557,231,1128,-129.69999999999993
on the run,690,215,387,306,1293,-129.69999999999993
homeland,505,1662,1576,1391,1293,-130.49999999999991
criminal investigation,503,1662,1576,1391,1293,-130.89999999999998
church,146,159,506,778,492,-131.1
marseille,501,1662,1483,1391,1293,-131.29999999999998
spain,173,272,322,355,791,-131.9
writer,117,799,201,442,956,-132.09999999999997
espionage,559,203,828,1250,697,-132.29999999999995
male homosexuality,987,675,989,1391,1293,-132.7999999999999
sibling rivalry,971,707,1576,1391,1293,-132.7999999999999
madrid,824,442,1576,927,1246,-132.89999999999995
math genius,491,1662,1576,1391,1293,-133.29999999999998
school performance,605,1433,1576,1391,1293,-133.39999999999986
ambiguity,487,1662,1576,1391,1293,-134.1
parallel world,626,462,1576,470,1293,-134.19999999999996
rivalry,219,56,1234,349,744,-134.29999999999995
fish,772,894,1576,1196,1293,-134.3999999999999
black magic,629,255,1576,779,1039,-134.39999999999995
hypnosis,275,1231,1576,540,1293,-134.49999999999997
sexual abuse,323,1284,1403,689,1293,-134.49999999999997
teen drama,484,1662,721,1391,1293,-134.69999999999993
workaholic,855,916,1576,1391,1293,-135.09999999999997
killer robot,728,1169,1576,1391,1293,-135.20000000000002
cocaine,962,499,808,1193,1293,-135.60000000000002
drug abuse,288,1662,1576,1012,1293,-135.99999999999994
sin,472,1662,1576,1391,1293,-137.09999999999982
drowning,572,1461,1576,1391,1293,-137.19999999999987
courtesan,471,1662,1576,1391,1293,-137.2999999999999
married couple,499,711,383,501,1293,-137.79999999999995
psychological,468,1662,1576,1391,1293,-137.8999999999999
pirate,896,351,1256,1098,1214,-138.2999999999999
one against many,569,1130,1576,1069,1293,-138.69999999999996
winged creatures,463,1662,1576,1391,1293,-138.89999999999992
gang,650,104,973,208,1293,-138.99999999999997
becoming an adult,700,1184,1576,1391,1293,-139.29999999999993
lordship,458,1662,1576,1391,1293,-139.90000000000003
jason bourne,455,1662,1576,1391,1293,-140.50000000000006
bourne,455,1662,1576,1391,1293,-140.50000000000006
remade,454,1662,1576,1391,1293,-140.7
nurse,609,227,1146,855,999,-140.79999999999998
vision,811,302,1576,747,1293,-140.89999999999995
villainess,451,1662,711,1391,1293,-141.2999999999999
prisoner of war,547,1174,1576,1095,1293,-141.29999999999995
archaeologist,775,1014,1576,1391,1293,-141.3
action hero,30,202,1576,726,475,-141.4
hacker,526,608,453,493,1293,-141.89999999999998
farm,623,1309,1287,1391,1293,-142.19999999999993
opposites attract,1084,384,683,1391,1293,-142.49999999999994
mentor protégé relationship,444,1662,898,1391,1293,-142.69999999999985
usa president,776,226,801,620,1293,-142.7999999999999
tattoo,443,1662,1247,1391,1293,-142.8999999999999
rock 'n' roll,395,1590,1424,1391,1212,-143.5
gold,404,1194,344,853,1293,-143.69999999999996
insurgence,602,1335,1576,1391,1293,-143.79999999999987
fish out of water,479,853,1185,1391,931,-144.2
poetry,436,1662,1496,1391,1293,-144.29999999999984
concert,101,592,1576,1103,567,-144.29999999999998
trekking,432,1662,570,1391,1293,-145.1
hero's journey,432,1662,1576,1391,1293,-145.1
wraith,432,1662,1576,1391,1293,-145.1
ring,432,1662,525,1391,1293,-145.10000000000005
ex-cop,953,619,1576,1391,1293,-145.20000000000002
delusion,495,1533,1576,1391,1293,-145.39999999999995
chainsaw,430,1662,1430,1391,1293,-145.49999999999997
hamburg,429,1662,1576,1391,1293,-145.69999999999993
court,582,878,1576,1295,1102,-145.70000000000002
pre-teen,567,1384,1576,1391,1293,-145.89999999999995
phone call,198,1662,1576,932,1293,-146.00000000000006
troubled teen,427,1662,1576,1391,1293,-146.09999999999994
older woman younger man relationship,385,616,1576,1235,808,-146.5
precognition,421,1662,1576,1391,1293,-147.2999999999999
rage and hate,416,1662,1576,1391,1293,-148.29999999999984
workers' quarter,414,1662,1576,1391,1293,-148.69999999999996
historical fiction,258,588,296,237,1180,-149.29999999999998
swordplay,409,1662,1576,1391,1293,-149.70000000000005
corrupt cop,408,1662,1576,1391,1293,-149.90000000000006
wound,405,1662,1576,1391,1293,-150.49999999999997
politician,877,717,942,1391,1293,-150.6
department store,777,913,1576,1391,1293,-150.99999999999983
falling in love,447,532,165,352,1293,-151.19999999999993
teenage life,399,1662,1576,1391,1293,-151.70000000000002
giant spider,393,1662,1576,1391,1293,-152.89999999999995
politics,594,256,784,393,1293,-153.5
countryside,570,411,1321,507,1293,-154.19999999999996
slaughter,384,1662,1576,1391,1293,-154.69999999999996
washington dc,473,355,832,266,1293,-155.09999999999997
suspense,313,1077,1225,1338,959,-155.29999999999998
domineering mother,381,1662,1576,1391,1293,-155.29999999999998
extreme violence,378,1662,1576,1391,1293,-155.9
authoritarian,638,107,597,365,1293,-156.79999999999998
mafia,424,521,324,354,1293,-157.09999999999997
repayment,372,1662,1576,1391,1293,-157.1
war on drugs,827,748,1576,1391,1293,-157.49999999999997
mermaid,994,409,1118,1388,1293,-157.7
bully,747,904,820,1391,1293,-157.89999999999992
sadism,675,94,847,1228,899,-158.2
ex-lover,365,1662,1576,1391,1293,-158.49999999999997
disfigurement,364,1662,1576,1391,1293,-158.69999999999993
virginia,664,1056,856,1391,1293,-159.29999999999995
general,361,1662,1576,1391,1293,-159.29999999999995
18th century,228,436,967,377,1055,-159.5
surreal,358,1662,736,1391,1293,-159.89999999999998
computer,698,712,873,1314,1198,-160.19999999999996
southern usa,352,1662,1576,1391,1293,-161.09999999999994
hologram,347,1662,1576,1391,1293,-162.10000000000002
psychological drama,346,1662,657,1391,1293,-162.29999999999995
subway,344,1662,1576,1391,1293,-162.69999999999993
death match,378,1592,710,1391,1293,-162.89999999999995
boxer,438,1155,1576,1074,1293,-162.9
gunfight,386,394,339,1135,831,-163.10000000000002
sniper,239,576,196,1325,681,-163.29999999999998
mischievous,770,441,187,1029,1293,-163.39999999999995
daughter,21,97,617,453,663,-164.00000000000003
village,763,293,139,881,1293,-164.79999999999993
masochism,333,1662,1289,1391,1293,-164.89999999999992
man vs machine,332,1662,1576,1391,1293,-165.0999999999999
transformation,116,257,1132,650,748,-165.7
passport,327,1662,1576,1391,1293,-166.09999999999985
prison,97,264,252,241,939,-166.1
theft,548,1217,1170,1391,1293,-166.39999999999995
professor,193,470,1576,594,963,-166.4
incest,440,968,496,935,1293,-167.29999999999995
school friend,394,1515,1576,1391,1293,-167.3999999999999
honor,229,1662,950,1208,1293,-167.4
secret identity,109,50,390,1200,377,-168.60000000000002
hatred,823,639,1576,1391,1293,-169.19999999999985
flying,72,926,107,179,1293,-169.49999999999997
trailer park,865,549,1576,1391,1293,-169.7999999999999
language barrier,308,1662,1576,1391,1293,-169.89999999999998
resistance,519,800,1576,955,1293,-170.29999999999993
vietnam veteran,791,692,1576,1391,1293,-170.29999999999995
helicopter,600,456,922,774,1293,-170.4
dwarf,303,1662,525,1391,1293,-170.90000000000003
xenophobia,298,1662,1576,1391,1293,-171.9
father,287,217,907,1032,740,-172.1
transporter,539,1155,1576,1391,1293,-174.39999999999992
darkness,804,624,1576,1391,1293,-174.49999999999997
magic realism,766,694,345,1391,1293,-175.09999999999994
rage,279,1662,1576,1391,1293,-175.7
elves,245,1188,420,1391,1025,-176.29999999999998
ogre,576,1055,1576,1391,1293,-176.99999999999997
individuality,271,1662,1576,1391,1293,-177.29999999999993
split personality,270,1662,1576,1391,1293,-177.49999999999986
princess,366,467,258,400,1293,-178.7
upper class,475,406,1576,559,1293,-178.9
voyeurism,262,1662,1576,1391,1293,-179.09999999999994
fraud,663,852,373,1391,1293,-179.9
battlefield,255,1662,1010,1391,1293,-180.5
schizophrenia,212,656,1576,1391,747,-180.50000000000003
wedding,367,79,513,542,1040,-180.9
confusion,251,1662,868,1391,1293,-181.29999999999995
ex-girlfriend,527,508,562,1391,993,-181.5
epic battle,242,1662,579,1391,1293,-183.09999999999985
high fantasy,463,837,501,1021,1293,-184.39999999999995
adoption,465,460,918,655,1293,-185.09999999999994
teenage love,862,402,423,1391,1293,-185.1
china,246,139,904,445,1020,-185.4
double life,490,1140,1576,1391,1293,-185.7
invisibility,388,1337,525,1391,1293,-186.39999999999998
school class,220,1662,1576,1391,1293,-187.50000000000009
sword fight,65,214,1114,1136,542,-187.60000000000005
break-up,622,518,1123,1054,1293,-187.8
psychological thriller,82,681,123,141,1293,-188.2
regret,191,1408,1576,1087,1293,-188.30000000000007
shyness,760,572,642,1391,1293,-188.49999999999991
womanizer,211,1662,668,1391,1293,-189.29999999999998
literature,550,980,1576,1391,1293,-189.6999999999999
sword and sorcery,328,1388,425,1355,1293,-189.7
illegal prostitution,205,1662,1576,1391,1293,-190.5
liberation,201,1662,1576,1391,1293,-191.29999999999995
river,813,438,1576,1391,1293,-191.29999999999998
street gang,413,322,1576,486,1293,-192.39999999999995
waitress,153,1234,1350,879,1293,-192.5
mission of murder,335,1381,1576,1391,1293,-192.59999999999997
honeymoon,713,610,1576,1391,1293,-194.09999999999997
blindness and impaired vision,574,886,1576,1391,1293,-194.29999999999995
exotic island,655,721,1576,1391,1293,-194.59999999999988
shanghai,801,286,1576,1254,1293,-195.1999999999999
alaska,876,263,1315,1391,1293,-196.19999999999993
katana,175,1662,1576,1391,1293,-196.5
space marine,445,1119,1576,1391,1293,-196.79999999999993
therapist,331,1334,1576,1391,1293,-198.1
businessman,256,1481,1576,1391,1293,-198.3999999999999
dual identity,726,540,1576,1391,1293,-198.49999999999991
blackmail,390,83,1026,1148,850,-198.49999999999997
explosion,118,641,170,283,1293,-199.2
multiple storylines,615,741,515,1391,1293,-200.5999999999999
insanity,196,1329,1576,1148,1293,-201.3
serene,500,390,160,829,1293,-202.49999999999997
unsociability,143,1662,1576,1391,1293,-202.9
prosecution,718,511,1576,1391,1293,-202.99999999999997
single parent,415,659,1576,934,1293,-203.09999999999997
single father,535,487,232,1002,1293,-203.09999999999997
good versus evil,61,321,268,492,994,-203.70000000000002
urban gothic,400,1134,1576,1391,1293,-204.3
emperor,180,1368,1576,1195,1293,-205.29999999999995
loneliness,59,216,334,1391,502,-206.09999999999997
age difference,716,469,1576,1391,1293,-207.6
ancient world,517,866,1401,1391,1293,-207.69999999999993
country music,591,702,1576,1391,1293,-209.29999999999995
partner,849,183,1148,1391,1293,-209.59999999999997
child hero,341,1182,1548,1391,1293,-211.29999999999998
swashbuckler,522,818,1332,1391,1293,-211.49999999999994
boyfriend girlfriend relationship,306,957,1119,1212,1236,-211.49999999999997
cheating,762,330,679,1391,1293,-212.29999999999993
junkie,783,288,1576,1391,1293,-212.29999999999995
warrior,286,596,88,705,1293,-212.29999999999995
wuxia,401,685,1576,1040,1293,-213.89999999999995
treasure,363,1105,1201,1391,1293,-214.59999999999997
suppressed past,342,1144,1576,1391,1293,-214.9
jealousy,81,169,670,246,1121,-215.69999999999996
american football,723,366,1564,1391,1293,-216.49999999999997
werewolf,263,493,197,917,1140,-217.8
pianist,292,601,1576,789,1293,-218.99999999999994
symbolism,589,595,458,1391,1293,-220.4
relationship problems,391,986,1576,1391,1293,-220.89999999999995
moscow,699,365,586,1391,1293,-221.39999999999992
marijuana,169,435,573,402,1293,-221.5
treasure hunt,355,604,1576,1391,1072,-222.10000000000002
soldiers,662,425,161,1391,1293,-222.79999999999998
assassination,592,153,778,1249,1162,-223.60000000000005
key,233,1251,999,1368,1293,-223.7
drug dealer,102,316,250,200,1293,-226.59999999999997
callous,312,157,220,463,1293,-226.79999999999998
reporter,712,283,1144,1391,1293,-226.99999999999997
amnesia,20,586,794,324,1293,-228.39999999999998
undercover,296,129,514,1094,960,-229.29999999999998
boarding school,309,244,972,1391,887,-230.30000000000004
airplane,285,301,133,799,1193,-231.39999999999998
royalty,428,593,731,1188,1293,-232.49999999999997
thief,221,1057,1155,1238,1293,-232.50000000000003
faith,412,124,844,1391,944,-233.09999999999994
saving the world,369,173,348,656,1293,-233.09999999999997
rebel,680,281,357,1391,1293,-233.5999999999999
heart attack,666,309,1576,1391,1293,-233.59999999999997
corruption,216,134,47,321,1293,-234.10000000000002
car crash,397,507,177,1058,1293,-234.29999999999998
drug smuggling,426,780,1446,1391,1293,-234.49999999999994
chaos,774,84,1051,1391,1293,-234.50000000000003
russia,633,361,586,1391,1293,-235.0
dreams,64,108,284,31,1293,-238.09999999999997
prince,446,407,1128,1096,1293,-238.3
cell phone,291,997,1262,1391,1293,-239.79999999999995
planet,485,602,1246,1391,1293,-240.49999999999997
nazi,282,299,331,688,1293,-241.09999999999994
tragic love,243,1076,1576,1391,1293,-241.4999999999999
motel,278,347,739,744,1293,-242.69999999999996
hong kong,130,1269,1377,1391,1293,-244.79999999999998
dying and death,46,18,1001,1391,596,-247.29999999999998
suburb,356,547,321,1158,1293,-248.49999999999994
foot chase,455,566,791,1391,1293,-250.1
heartbreak,260,767,307,1214,1293,-251.29999999999995
hotel room,512,439,1288,1391,1293,-251.39999999999995
genius,540,377,1576,1391,1293,-252.0
author,174,241,244,1067,1028,-253.4
loyalty,523,392,1576,1391,1293,-253.90000000000006
parody,88,252,1075,809,1082,-254.49999999999997
cruelty,336,229,1504,865,1293,-255.00000000000003
parent child relationship,7,22,13,24,1293,-257.40000000000003
unlikely friendship,509,374,388,1391,1293,-258.49999999999994
marriage crisis,565,251,219,1391,1293,-259.6
drug trafficking,583,164,355,1391,1293,-264.7
best friend,83,109,73,367,1293,-267.8
time,80,672,1576,946,1293,-269.99999999999994
fistfight,226,803,1576,1391,1293,-272.19999999999993
heroin,411,426,1576,1391,1293,-272.9
mean spirited,442,335,952,1391,1293,-275.79999999999995
journalist,305,41,468,849,1293,-278.4
school of witchcraft,370,432,1576,1391,1293,-280.50000000000006
