keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
harakiri,1530,1662,1482,1391,1293,74.50000000000016
rich vs poor,1530,1662,331,1391,1293,74.50000000000016
sexual obsession,1530,1662,1362,1391,1293,74.50000000000016
sex therapy,1530,1662,1313,1391,1293,74.50000000000016
2070s,1530,1662,632,1391,1293,74.50000000000016
super computer,1530,1662,691,1391,1293,74.50000000000016
tunnel,1530,1662,301,1391,1293,74.50000000000016
government conspiracy,1530,1662,1012,1391,1293,74.50000000000016
eastern europe,1530,1662,617,1391,1293,74.50000000000016
economics,1530,1662,1434,1391,1293,74.50000000000016
stolen identity,1530,1662,1294,1391,1293,74.50000000000016
unrequited love,1530,1662,1289,1391,1293,74.50000000000016
high octane,1530,1662,940,1391,1293,74.50000000000016
italian cuisine,1530,1662,1355,1391,1293,74.50000000000016
navy,1530,1662,1496,1391,1293,74.50000000000016
narcissist,1530,1662,985,1391,1293,74.50000000000016
combat photography,1530,1662,1532,1391,1293,74.50000000000016
attraction,1530,1662,1150,1391,1293,74.50000000000016
allegory,1530,1662,108,1391,1293,74.50000000000016
therapy,1530,1662,550,1391,1293,74.50000000000016
playboy,1530,1662,1248,1391,1293,74.50000000000016
drugged,1530,1662,1150,1391,1293,74.50000000000016
blindness,1530,1662,1510,1391,1293,74.50000000000016
slave owner,1530,1662,718,1391,1293,74.50000000000016
paranormal activity,1530,1662,1097,1391,1293,74.50000000000016
mixed martial arts (mma),1530,1662,1126,1391,1293,74.50000000000016
oil,1530,1662,1388,1391,1293,74.50000000000016
argentina,1530,1662,1450,1391,1293,74.50000000000016
racial tension,1530,1662,1447,1391,1293,74.50000000000016
reality vs fantasy,1530,1662,458,1391,1293,74.50000000000016
loan shark,1530,1662,1112,1391,1293,74.50000000000016
indonesia,1530,1662,1355,1391,1293,74.50000000000016
man child,1530,1662,841,1391,1293,74.50000000000016
magazine,1530,1662,898,1391,1293,74.50000000000016
machete,1530,1662,908,1391,1293,74.50000000000016
pregnant wife,1530,1662,1441,1391,1293,74.50000000000016
martial artist,1530,1662,1367,1391,1293,74.50000000000016
tsunami,1530,1662,787,1391,1293,74.50000000000016
witness protection,1530,1662,697,1391,1293,74.50000000000016
ex military,1530,1662,981,1391,1293,74.50000000000016
divorced father,1530,1662,1253,1391,1293,74.50000000000016
banned film,1530,1662,1375,1391,1293,74.50000000000016
mathematician,1530,1662,534,1391,1293,74.50000000000016
manager,1530,1662,1522,1391,1293,74.50000000000016
crash landing,1530,1662,1081,1391,1293,74.50000000000016
reindeer,1530,1662,407,1391,1293,74.50000000000016
air,1530,1662,1232,1391,1293,74.50000000000014
beach house,1530,1662,806,1391,1293,74.50000000000014
contagion,1530,1662,226,1391,1293,74.50000000000014
primate,1530,1662,226,1391,1293,74.50000000000014
medical research,1530,1662,226,1391,1293,74.50000000000014
husband,1530,1662,1189,1391,1293,74.50000000000014
chernobyl,1530,1662,942,1391,1293,74.50000000000014
interpreter,1530,1662,1311,1391,1293,74.50000000000014
lethal virus,1530,1662,948,1391,1293,74.50000000000014
intelligent,1530,1662,500,1391,1293,74.50000000000014
wildlife,1530,1662,1250,1391,1293,74.50000000000014
domineering,1530,1662,1311,1391,1293,74.50000000000014
long term relationship,1530,1662,1430,1391,1293,74.50000000000014
tracking device,1530,1662,1008,1391,1293,74.50000000000014
horseback riding,1530,1662,306,1391,1293,74.50000000000014
violence against animals,1530,1662,226,1391,1293,74.50000000000014
snuff,1530,1662,1054,1391,1293,74.50000000000014
demigod,1530,1662,554,1391,1293,74.50000000000014
jantar,1530,1662,1304,1391,1293,74.50000000000014
campfire,1530,1662,1239,1391,1293,74.50000000000014
opposites,1530,1662,1201,1391,1293,74.50000000000014
abused child,1530,1662,1236,1391,1293,74.50000000000014
sexual pleasure,1530,1662,1316,1391,1293,74.50000000000014
magic land,1530,1662,220,1391,1293,74.50000000000013
poseidon,1530,1662,551,1391,1293,74.50000000000013
teddy bear,1530,1662,444,1391,1293,74.50000000000013
search party,1530,1662,294,1391,1293,74.50000000000013
america,1530,1662,299,1391,1293,74.50000000000013
suspense mystery,1530,1662,161,1391,1293,74.50000000000013
rebellion,1530,1662,198,1391,1293,74.50000000000013
tomboy,1530,1662,499,1391,1293,74.50000000000013
storm at sea,1530,1662,637,1391,1293,74.50000000000013
curiosity,1530,1662,620,1391,1293,74.50000000000013
serial rapist,1530,1662,1541,1391,1293,74.50000000000013
mystery killer,1530,1662,1018,1391,1293,74.50000000000011
dark hero,1530,1662,1230,1391,1293,74.50000000000011
wild west,1530,1662,1194,1391,1293,74.50000000000011
pet,1530,1662,921,1391,1293,74.50000000000011
missed opportunity,1530,1662,656,1391,1293,74.50000000000011
sikhism,1530,1662,1502,1391,1293,74.50000000000011
war zone,1530,1662,1128,1391,1293,74.50000000000011
special agent,1530,1662,1168,1391,1293,74.50000000000011
old west,1530,1662,205,1391,1293,74.50000000000011
newspaper office,1530,1662,1489,1391,1293,74.50000000000011
aristocracy,1530,1662,1495,1391,1293,74.50000000000011
artificial insemination,1530,1662,1435,1391,1293,74.50000000000011
poetic documentary,1530,1662,1540,1391,1293,74.50000000000011
plastic surgery,1530,1662,1034,1391,1293,74.50000000000011
2020s,1530,1662,429,1391,1293,74.50000000000011
sandstorm,1530,1662,680,1391,1293,74.50000000000011
triad,1530,1662,1369,1391,1293,74.50000000000011
magic trick,1530,1662,703,1391,1293,74.50000000000011
cia agent,1530,1662,887,1391,1293,74.50000000000011
sea monster,1530,1662,1188,1391,1293,74.50000000000011
barricade,1530,1662,781,1391,1293,74.50000000000011
investigative journalism,1530,1662,1326,1391,1293,74.50000000000011
forced prostitution,1530,1662,953,1391,1293,74.50000000000011
military operation,1530,1662,1167,1391,1293,74.50000000000011
buried alive,1530,1662,1489,1391,1293,74.50000000000011
monitor,1530,1662,1261,1391,1293,74.50000000000011
burglar,1530,1662,221,1391,1293,74.50000000000011
monarchy,1530,1662,240,1391,1293,74.50000000000011
plastic surgeon,1530,1662,1034,1391,1293,74.50000000000011
denmark,1530,1662,1190,1391,1293,74.5000000000001
supernatural creature,1530,1662,361,1391,1293,74.5000000000001
female agent,1530,1662,608,1391,1293,74.5000000000001
parole,1530,1662,1049,1391,1293,74.5000000000001
personification,1530,1662,359,1391,1293,74.5000000000001
escape artist,1530,1662,1182,1391,1293,74.5000000000001
enlightenment,1530,1662,1512,1391,1293,74.5000000000001
bomber,1530,1662,802,1391,1293,74.5000000000001
werewolf child,1530,1662,1016,1391,1293,74.5000000000001
protective father,1530,1662,644,1391,1293,74.5000000000001
sexual humor,1530,1662,861,1391,1293,74.5000000000001
swearing,1530,1662,1322,1391,1293,74.5000000000001
zeus,1530,1662,988,1391,1293,74.5000000000001
profanity,1530,1662,1322,1391,1293,74.5000000000001
swear,1530,1662,1322,1391,1293,74.5000000000001
nosferatu,1530,1662,722,1391,1293,74.5000000000001
healing power,1530,1662,579,1391,1293,74.5000000000001
child vampire,1530,1662,1071,1391,1293,74.50000000000009
texas ranger,1530,1662,1031,1391,1293,74.50000000000009
helicopter crash,1530,1662,994,1391,1293,74.50000000000009
versailles,1530,1662,844,1391,1293,74.50000000000009
mumblecore,1530,1662,1465,1391,1293,74.50000000000009
sculpture,1530,1662,844,1391,1293,74.50000000000009
bayou,1530,1662,1235,1391,1293,74.50000000000009
masked man,1530,1662,909,1391,1293,74.50000000000009
wedding party,1530,1662,1157,1391,1293,74.50000000000009
area 51,1530,1662,1038,1391,1293,74.50000000000009
organ trafficking,1530,1662,1211,1391,1293,74.50000000000009
washington,1530,1662,676,1391,1293,74.50000000000009
wanted man,1530,1662,842,1391,1293,74.50000000000009
alien infection,1530,1662,884,1391,1293,74.50000000000009
toronto,1530,1662,923,1391,1293,74.50000000000009
young man,1530,1662,1399,1391,1293,74.50000000000009
another dimension,1530,1662,357,1391,1293,74.50000000000009
racial segregation,1530,1662,770,1391,1293,74.50000000000009
rock musical,1530,1662,1472,1391,1293,74.50000000000009
incredulous,1530,1662,371,1391,1293,74.50000000000009
affair,1530,1662,1351,1391,1293,74.50000000000007
archery,1530,1662,235,1391,1293,74.50000000000007
fame-seeking,1530,1662,157,1391,1293,74.50000000000007
crime scene,1530,1662,430,1391,1293,74.50000000000007
hallucinogen,1530,1662,1566,1391,1293,74.50000000000006
black ops,1530,1662,730,1391,1293,74.50000000000006
seville,1530,1662,1131,1391,1293,74.50000000000006
meiji period,1530,1662,1258,1391,1293,74.50000000000006
retired,1530,1662,394,1391,1293,74.50000000000006
young daughter,1530,1662,1187,1391,1293,74.50000000000006
sorcery,1530,1662,1106,1391,1293,74.50000000000006
statue,1530,1662,1106,1391,1293,74.50000000000006
mystic,1530,1662,1106,1391,1293,74.50000000000006
biblical epic,1530,1662,1063,1391,1293,74.50000000000006
old testament,1530,1662,1063,1391,1293,74.50000000000006
ohio,1530,1662,1364,1391,1293,74.50000000000006
honolulu,1530,1662,712,1391,1293,74.50000000000006
conspiracy theory,1530,1662,182,1391,1293,74.50000000000004
wu shu,1530,1662,1535,1391,1293,74.50000000000004
cousin,1530,1662,1427,1391,1293,74.50000000000004
edinburgh,1530,1662,1039,1391,1293,74.50000000000004
flash mob,1530,1662,814,1391,1293,74.50000000000004
preacher,1530,1662,1503,1391,1293,74.50000000000004
incompetence,1530,1662,1171,1391,1293,74.50000000000004
trailer,1530,1662,1568,1391,1293,74.50000000000004
gatling gun,1530,1662,612,1391,1293,74.50000000000004
casual sex,1530,1662,791,1391,1293,74.50000000000004
mesozoic,1530,1662,1543,1391,1293,74.50000000000004
failing marriage,1530,1662,972,1391,1293,74.50000000000004
epidemic,1530,1662,378,1391,1293,74.50000000000004
parrot,1530,1662,930,1391,1293,74.50000000000004
dam,1530,1662,297,1391,1293,74.50000000000004
eunuch,1530,1662,1570,1391,1293,74.50000000000004
concubine,1530,1662,1570,1391,1293,74.50000000000004
cynicism,1530,1662,627,1391,1293,74.50000000000004
arrow,1530,1662,957,1391,1293,74.50000000000004
high rise,1530,1662,1259,1391,1293,74.50000000000004
bombing,1530,1662,686,1391,1293,74.50000000000004
news,1530,1662,1400,1391,1293,74.50000000000004
speech,1530,1662,657,1391,1293,74.50000000000004
vhs,1530,1662,1407,1391,1293,74.50000000000004
mustache,1530,1662,1400,1391,1293,74.50000000000004
witch hunt,1530,1662,959,1391,1293,74.50000000000003
literary adaptation,1530,1662,580,1391,1293,74.50000000000003
evil witch,1530,1662,959,1391,1293,74.50000000000003
emergency,1530,1662,1464,1391,1293,74.50000000000003
identity swap,1530,1662,1023,1391,1293,74.50000000000003
stay-at-home mom,1530,1662,1090,1391,1293,74.50000000000003
cultural conflict,1530,1662,1233,1391,1293,74.50000000000003
car fire,1530,1662,849,1391,1293,74.50000000000003
mutiny,1530,1662,566,1391,1293,74.50000000000001
f word,1530,1662,980,1391,1293,74.5
invasion,1530,1662,1460,1391,1293,74.5
melbourne,1530,1662,1479,1391,1293,74.5
naval warfare,1530,1662,907,1391,1293,74.49999999999999
arkansas,1530,1662,934,1391,1293,74.49999999999997
mysterious force,1530,1662,514,1391,1293,74.49999999999997
3d,1530,1662,1243,1391,1293,74.49999999999997
awkwardness,1530,1662,1437,1391,1293,74.49999999999997
secret investigation,1530,1662,973,1391,1293,74.49999999999996
butler,1530,1662,1329,1391,1293,74.49999999999993
art gallery,1530,1662,477,1391,1293,74.49999999999993
human vs nature,1530,1662,1113,1391,1293,74.49999999999991
burlesque,889,1662,1576,1235,731,74.30000000000018
stuntman,1530,795,1576,1391,861,74.20000000000017
treasure hunter,1530,1405,1576,1391,1166,74.20000000000013
giant robot,1530,800,449,912,1103,74.20000000000003
nuclear holocaust,1530,1657,1576,1391,1293,74.00000000000021
mormon,1527,1662,1576,1391,1293,73.90000000000026
book of mormon,1527,1662,1576,1391,1293,73.90000000000026
morgue,1530,1306,1576,1042,1293,73.80000000000011
short film,1526,1662,1376,1391,1293,73.70000000000014
hit-and-run,1530,1652,1576,1391,1293,73.5000000000002
japanese occupation of china,1530,1651,1517,1391,1293,73.40000000000015
world war ii,558,289,216,149,261,73.40000000000008
italian,1524,1662,1576,1391,1293,73.3000000000002
audition,763,1662,471,509,973,73.30000000000011
switzerland,1530,1649,1576,1391,1293,73.20000000000022
hedonism,1530,1648,1576,1391,1293,73.10000000000021
trumpet,1523,1662,1576,1391,1293,73.10000000000012
dysfunctional,1530,1647,1576,1391,1293,73.00000000000021
fanatic,1522,1662,1576,1391,1293,72.90000000000023
political satire,1530,1645,1576,1391,1293,72.80000000000007
boogeyman,1530,1644,1576,1391,1293,72.70000000000026
prank,1521,1662,1576,1391,1293,72.7000000000002
sword fighting,1530,1643,1576,1391,1293,72.60000000000022
halloween,327,894,1045,554,134,72.6000000000001
9/11,1530,1641,302,1391,1293,72.4000000000002
wish fulfillment,1519,1662,1576,1391,1293,72.30000000000042
bankrupt,1530,1640,1576,1391,1293,72.3000000000001
verbal abuse,1530,1639,1576,1391,1293,72.20000000000013
black cinema,1530,1638,1556,1391,1293,72.1000000000002
national lampoon's,1518,1662,1576,1391,1293,72.10000000000015
shot,1530,1637,1576,1391,1293,72.00000000000016
handcuffed,1517,1662,1576,1391,1293,71.90000000000019
lingerie,1530,1635,1576,1391,1293,71.8000000000001
gay friend,1516,1662,1576,1391,1293,71.70000000000006
screwball comedy,726,1662,1576,1391,503,71.69999999999993
religious fundamentalism,1530,999,1576,1391,976,71.6000000000001
bereavement,1530,1633,1576,1391,1293,71.60000000000001
legend,1505,1395,1576,1104,1293,71.50000000000024
employer employee relationship,1530,726,1576,485,1293,71.5000000000002
chinese woman,1530,1628,1576,1391,1293,71.10000000000026
classical music,1530,1628,1576,1391,1293,71.10000000000026
piano lessons,1530,1627,1576,1391,1293,71.00000000000023
family clan,1530,1625,1576,1391,1293,70.80000000000017
haunting,1530,979,863,1391,971,70.60000000000011
sex addiction,1510,1662,1196,1391,1293,70.50000000000021
exhibitionism,1510,1662,1576,1391,1293,70.50000000000014
widower,1530,746,395,1391,855,70.50000000000007
interdimensional beings,1530,1621,1576,1391,1293,70.40000000000026
exile,1509,1662,1576,1391,1293,70.30000000000022
teleportation,1530,556,1576,328,1293,70.20000000000026
fast food restaurant,1530,1619,1576,1391,1293,70.20000000000003
promise,1530,1618,1576,1391,1293,70.10000000000018
post-traumatic stress disorder (ptsd),1075,563,1361,720,646,70.10000000000012
slasher,650,491,1052,766,162,70.1000000000001
rumor,1508,1662,1576,1391,1293,70.09999999999994
crisis of faith,1530,1617,1576,1391,1293,70.00000000000024
teacher,958,179,504,971,212,69.99999999999999
vulgar,1530,1615,1576,1391,1293,69.8000000000001
calcutta,1506,1662,1576,1391,1293,69.70000000000027
shower,1530,1612,1576,1391,1293,69.50000000000024
little girl,1504,1662,502,1391,1293,69.30000000000014
battle for power,1530,1610,1576,1391,1293,69.30000000000008
cautionary,828,405,749,388,490,69.30000000000004
pocket monsters,1530,1609,1576,1391,1293,69.2000000000003
hanukkah,1503,1662,1576,1391,1293,69.10000000000021
past,1530,1608,840,1391,1293,69.10000000000018
paranormal phenomena,1530,1317,1576,1101,1293,69.0000000000002
night life,1530,1607,1576,1391,1293,69.00000000000014
middle school,1502,1662,762,1391,1293,68.9
tree,1530,484,1576,1120,868,68.80000000000008
excited,160,560,64,64,64,68.80000000000005
insecure,1530,1605,536,1391,1293,68.79999999999998
mistaken identity,1317,1208,1325,1391,883,68.50000000000018
transplantation,1500,1662,1576,1391,1293,68.50000000000006
new zealand,1530,1601,1238,1391,1293,68.4000000000003
sexism,1170,1662,1576,733,1293,68.30000000000013
casualty of war,1530,1600,1576,1391,1293,68.30000000000013
video store,1530,1599,1576,1391,1293,68.20000000000019
interpol,1530,593,1576,1391,790,68.20000000000013
technology,1323,754,369,394,1162,68.20000000000013
octopus,1530,1598,1576,1391,1293,68.10000000000026
murder hunt,1498,1662,1576,1391,1293,68.10000000000008
venice,540,1662,1576,331,865,68.10000000000005
punk rock,1530,1597,1576,1391,1293,68.00000000000021
ex-boyfriend,1530,1347,920,1141,1293,68.00000000000011
recording contract,1530,1596,1576,1391,1293,67.90000000000013
jail,1530,1595,583,1391,1293,67.80000000000024
bad power,1530,1593,1576,1391,1293,67.60000000000025
psychopath,257,268,362,62,22,67.60000000000001
gothic horror,781,1465,1576,1391,481,67.40000000000009
